Time	Node	AppId	Type	Name	Seqno	HopCount
561.804	P	257	P_GData	/prefix	570	0
561.887	C	257	C_Interest	/prefix/%FE%02%3A	570	0
562.037	P	257	P_Interest	/prefix/%FE%02%3A	570	-1
562.037	P	257	P_Data	/prefix/%FE%02%3A	570	0
562.187	C	257	C_Interest	/prefix/%FE%02%3A	570	0
562.19	C	257	C_Data	/prefix/%FE%02%3A	570	3
562.19	C	257	C_Interest	/prefix/%FE%02%3B	571	0
562.34	P	257	P_Interest	/prefix/%FE%02%3B	571	-1
562.419	P	257	P_GData	/prefix	571	0
562.49	C	257	C_Interest	/prefix/%FE%02%3B	571	0
562.493	P	257	P_GData	/prefix	572	0
562.64	P	257	P_Interest	/prefix/%FE%02%3B	571	-1
562.64	P	257	P_Data	/prefix/%FE%02%3B	571	0
562.79	C	257	C_Interest	/prefix/%FE%02%3B	571	0
562.793	C	257	C_Data	/prefix/%FE%02%3B	571	3
562.793	C	257	C_Interest	/prefix/%FE%02%3C	572	0
562.943	P	257	P_Interest	/prefix/%FE%02%3C	572	-1
562.943	P	257	P_Data	/prefix/%FE%02%3C	572	0
562.991	P	257	P_GData	/prefix	573	0
563.093	C	257	C_Interest	/prefix/%FE%02%3C	572	0
563.095	C	257	C_Data	/prefix/%FE%02%3C	572	3
563.095	C	257	C_Interest	/prefix/%FE%02%3D	573	0
563.245	P	257	P_Interest	/prefix/%FE%02%3D	573	-1
563.245	P	257	P_Data	/prefix/%FE%02%3D	573	0
563.395	C	257	C_Interest	/prefix/%FE%02%3D	573	0
563.398	C	257	C_Data	/prefix/%FE%02%3D	573	3
563.398	C	257	C_Interest	/prefix/%FE%02%3E	574	0
563.548	P	257	P_Interest	/prefix/%FE%02%3E	574	-1
563.698	C	257	C_Interest	/prefix/%FE%02%3E	574	0
563.848	P	257	P_Interest	/prefix/%FE%02%3E	574	-1
563.998	C	257	C_Interest	/prefix/%FE%02%3E	574	0
564.148	P	257	P_Interest	/prefix/%FE%02%3E	574	-1
564.298	C	257	C_Interest	/prefix/%FE%02%3E	574	0
564.448	P	257	P_Interest	/prefix/%FE%02%3E	574	-1
564.598	C	257	C_Interest	/prefix/%FE%02%3E	574	0
564.633	P	257	P_GData	/prefix	574	0
564.748	P	257	P_Interest	/prefix/%FE%02%3E	574	-1
564.748	P	257	P_Data	/prefix/%FE%02%3E	574	0
564.898	C	257	C_Interest	/prefix/%FE%02%3E	574	0
564.9	C	257	C_Data	/prefix/%FE%02%3E	574	3
564.9	C	257	C_Interest	/prefix/%FE%02%3F	575	0
565.05	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
565.2	C	257	C_Interest	/prefix/%FE%02%3F	575	0
565.35	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
565.5	C	257	C_Interest	/prefix/%FE%02%3F	575	0
565.65	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
565.8	C	257	C_Interest	/prefix/%FE%02%3F	575	0
