Time	Node	AppId	Type	Name	Seqno	HopCount
524.67	P	257	P_Interest	/prefix/%FE%02%02	514	-1
524.82	C	257	C_Interest	/prefix/%FE%02%02	514	0
524.97	P	257	P_Interest	/prefix/%FE%02%02	514	-1
524.973	P	257	P_GData	/prefix	514	0
525.12	C	257	C_Interest	/prefix/%FE%02%02	514	0
525.27	P	257	P_Interest	/prefix/%FE%02%02	514	-1
525.27	P	257	P_Data	/prefix/%FE%02%02	514	0
525.355	P	257	P_GData	/prefix	515	0
525.42	C	257	C_Interest	/prefix/%FE%02%02	514	0
525.422	C	257	C_Data	/prefix/%FE%02%02	514	3
525.422	C	257	C_Interest	/prefix/%FE%02%03	515	0
525.573	P	257	P_Interest	/prefix/%FE%02%03	515	-1
525.573	P	257	P_Data	/prefix/%FE%02%03	515	0
525.722	C	257	C_Interest	/prefix/%FE%02%03	515	0
525.725	C	257	C_Data	/prefix/%FE%02%03	515	3
525.725	C	257	C_Interest	/prefix/%FE%02%04	516	0
525.875	P	257	P_Interest	/prefix/%FE%02%04	516	-1
526.025	C	257	C_Interest	/prefix/%FE%02%04	516	0
526.03	P	257	P_GData	/prefix	516	0
526.175	P	257	P_Interest	/prefix/%FE%02%04	516	-1
526.175	P	257	P_Data	/prefix/%FE%02%04	516	0
526.325	C	257	C_Interest	/prefix/%FE%02%04	516	0
526.328	C	257	C_Data	/prefix/%FE%02%04	516	3
526.328	C	257	C_Interest	/prefix/%FE%02%05	517	0
526.478	P	257	P_Interest	/prefix/%FE%02%05	517	-1
526.572	P	257	P_GData	/prefix	517	0
526.628	C	257	C_Interest	/prefix/%FE%02%05	517	0
526.778	P	257	P_Interest	/prefix/%FE%02%05	517	-1
526.778	P	257	P_Data	/prefix/%FE%02%05	517	0
526.928	C	257	C_Interest	/prefix/%FE%02%05	517	0
526.93	C	257	C_Data	/prefix/%FE%02%05	517	3
526.93	C	257	C_Interest	/prefix/%FE%02%06	518	0
527.08	P	257	P_Interest	/prefix/%FE%02%06	518	-1
527.23	C	257	C_Interest	/prefix/%FE%02%06	518	0
527.38	P	257	P_Interest	/prefix/%FE%02%06	518	-1
527.53	C	257	C_Interest	/prefix/%FE%02%06	518	0
527.68	P	257	P_Interest	/prefix/%FE%02%06	518	-1
527.719	P	257	P_GData	/prefix	518	0
527.74	P	257	P_GData	/prefix	519	0
527.83	C	257	C_Interest	/prefix/%FE%02%06	518	0
527.98	P	257	P_Interest	/prefix/%FE%02%06	518	-1
527.98	P	257	P_Data	/prefix/%FE%02%06	518	0
528.13	C	257	C_Interest	/prefix/%FE%02%06	518	0
528.133	C	257	C_Data	/prefix/%FE%02%06	518	3
528.133	C	257	C_Interest	/prefix/%FE%02%07	519	0
528.278	P	257	P_GData	/prefix	520	0
528.283	P	257	P_Interest	/prefix/%FE%02%07	519	-1
528.283	P	257	P_Data	/prefix/%FE%02%07	519	0
528.433	C	257	C_Interest	/prefix/%FE%02%07	519	0
528.436	C	257	C_Data	/prefix/%FE%02%07	519	3
528.436	C	257	C_Interest	/prefix/%FE%02%08	520	0
528.586	P	257	P_Interest	/prefix/%FE%02%08	520	-1
528.586	P	257	P_Data	/prefix/%FE%02%08	520	0
528.736	C	257	C_Interest	/prefix/%FE%02%08	520	0
528.937	C	257	C_Data	/prefix/%FE%02%08	520	3
528.937	C	257	C_Interest	/prefix/%FE%02%09	521	0
529.087	P	257	P_Interest	/prefix/%FE%02%09	521	-1
529.237	C	257	C_Interest	/prefix/%FE%02%09	521	0
529.537	C	257	C_Interest	/prefix/%FE%02%09	521	0
529.687	P	257	P_Interest	/prefix/%FE%02%09	521	-1
529.773	P	257	P_GData	/prefix	521	0
529.783	P	257	P_GData	/prefix	522	0
529.837	C	257	C_Interest	/prefix/%FE%02%09	521	0
529.987	P	257	P_Interest	/prefix/%FE%02%09	521	-1
529.987	P	257	P_Data	/prefix/%FE%02%09	521	0
530.137	C	257	C_Interest	/prefix/%FE%02%09	521	0
530.14	C	257	C_Data	/prefix/%FE%02%09	521	3
530.14	C	257	C_Interest	/prefix/%FE%02%0A	522	0
530.29	P	257	P_Interest	/prefix/%FE%02%0A	522	-1
530.29	P	257	P_Data	/prefix/%FE%02%0A	522	0
530.44	C	257	C_Interest	/prefix/%FE%02%0A	522	0
530.443	C	257	C_Data	/prefix/%FE%02%0A	522	3
530.443	C	257	C_Interest	/prefix/%FE%02%0B	523	0
530.593	P	257	P_Interest	/prefix/%FE%02%0B	523	-1
530.677	P	257	P_GData	/prefix	523	0
530.743	C	257	C_Interest	/prefix/%FE%02%0B	523	0
530.893	P	257	P_Interest	/prefix/%FE%02%0B	523	-1
530.893	P	257	P_Data	/prefix/%FE%02%0B	523	0
530.974	P	257	P_GData	/prefix	524	0
530.98	P	257	P_GData	/prefix	525	0
531.043	C	257	C_Interest	/prefix/%FE%02%0B	523	0
531.045	C	257	C_Data	/prefix/%FE%02%0B	523	3
531.045	C	257	C_Interest	/prefix/%FE%02%0C	524	0
531.086	P	257	P_GData	/prefix	526	0
531.195	P	257	P_Interest	/prefix/%FE%02%0C	524	-1
531.195	P	257	P_Data	/prefix/%FE%02%0C	524	0
531.338	P	257	P_GData	/prefix	527	0
531.345	C	257	C_Interest	/prefix/%FE%02%0C	524	0
531.348	C	257	C_Data	/prefix/%FE%02%0C	524	3
531.348	C	257	C_Interest	/prefix/%FE%02%0D	525	0
531.498	P	257	P_Interest	/prefix/%FE%02%0D	525	-1
531.498	P	257	P_Data	/prefix/%FE%02%0D	525	0
531.648	C	257	C_Interest	/prefix/%FE%02%0D	525	0
531.65	C	257	C_Data	/prefix/%FE%02%0D	525	3
531.65	C	257	C_Interest	/prefix/%FE%02%0E	526	0
